TITLES,REVIEW,COMMENTS,TIME
"청주 가전 장만(스타일러, 워시타워 등)한 예비부부에요 ㅎㅎ",안녕하세요 ㅎㅎ 이곳 저곳 맛집만 염탐하다가 글 올려봐요 ㅎㅎ​청주 가경동에 신혼집 마련하고 자리잡은 예비부부에요 ㅎㅎ​연말연초에 정신없이 결혼 준비하면서 돌아다니고 코로나에 제약이 많지만 맛집도 다니며 즐겁게 살고 있습니다!​최근에 가전을 계약하고 집에 들였습니다!ㅎㅎㅎㅎㅎ 카페가 LG랑 제휴업체로 되어있네요!! 운명!!!​삼성에서 견적이 괜찮은 듯 하여 하려다가 엘지전자의 네임벨류를 포기할 수 없어서 오래 헤매이다 찾은 아름다운 견적의 보물이네용ㅋㅋ​먼저 스타일러 S5ROC.AKOR 브라운 이에요!!,"[['스타일러 좋죠.지방 장기출장 갔을때 묶었던 모텔방에 스타일러 있었는데 아주 요긴하게 썼었답니다.'], ['스타일러비싸죠.사고싶은1인입니당^^']]",2022.01.03. 14:20
차홍 올 인 히트 스타일러,8만원인가 주고 샀는데 딱 한번 사용해보고 못하겠어서 그대로 방치해놓고 안쓰다가 파네요;;오토로 버튼만 누르면 머리 감겨서 웨이브 넣을 수 있고 롤링 빗 빼면 매직기로도 쓸 수 있고 다양하게 쓸수 있는데 제가 똥손이라 팝니다…사진에서 보시는거랑 같이 박스랑 설명서 다 있어요~반값택배비 포함 2.5입니다,[],2022.02.01. 19:10
삼성 에어드레서&엘지 스타일러 팝니다,​삼성 에어드레서 20년식 80만원엘지 스타일러 17년식 70만원​서울경기 지역 무료배송설치 해드립니다그외지역은 문의주세요 OlO 8348 37ll,[],2022.02.08. 09:49
스타일러 구매하시나요??,"이제 슬슬 가전을 알아보는 중인데요~다들 스타일러 구매 계획이시거나 이미 사용하시는 분들 계신가요?????처음에서 필요없다고 생각했었는데 친구집가서 사용해보니 너무 좋더라구요!잘 사용하는 사람들은 자주 잘 사용하구 또 있어도 잘 안쓴다고 사람도 많더라구요~스타일러에 가장 기본적인 탈취기능과 자주 세탁하기 어려운 니트, 정장, 코트 등 활용도가 높다.옷뿐만아니라 얇은 이불이나 쿠션도 살균관리 할 수도 있고, 등등.. 장점이 정말 많은 것 같긴해요!코로나 및 각종 세균 관리도 매일 할 수 있구요~스타일러 돌리고 나면 향균시트 덕분에 향기도 너무 좋더라구요ㅋㅋㅋ나중에 사려구하면 안사게 될 것 같구... 가전 구매할 때 갖고 싶었던 것들 싹 다 구매하는게 나을 것 같긴해요~ㅎㅎㅎ지금까지 스타일러 없이 잘 살아왔지만.. 있으면 또 좋겠죠?ㅋㅋㅋㅋ​","[['저 지금 사진 올리신 블랙틴트미러 이번에 고민하다혼수 가전제품 사면서 구매했어요! 신랑이 생산관리 업무라 옷에 먼지가 많아서 샀는데 아직 사용 안 했지만 비싸도 후회 안해요!'], ['아 그래요?? 근데 진짜 있으면 후회안할 것 같긴해요~!'], ['스타일러... 제가사는 캐나다엔 10집가면 10집 다 없을것같고 20집 가면 한번쯤 볼까요..?ㅠㅠㅋㅋㅋ 한국은 정말 가전가구 천국이에요~~ㅠㅠ'], ['맞아요 한국 가전 진짜 좋은 거 많은 것 같아요ㅎㅎ'], ['저는 샀어요ㅋㅋㅋㅋㅋ 많이 안쓸까 싶기도한대,,,, 본가에서 쓰니까 확실히 편해요,,,🥲'], ['아 사셨구나~ 그쵸 있으면 옷두 더 깨끗하게 입을 수 있구 좋긴할 것 같아요ㅎㅎ'], ['좋은거 많이보면 다살까봐 안본척하고있는데.. 좋은가요?ㅋㅋㅋㅋㅋㅋ'], ['갖구 계신분들은 다 좋으신가봐요~ㅋㅋ'], ['본가에서 사용중인데 좋아요좋아! 아침에 딱 따뜻하게 준비된 옷 챡 입고 나가면 기분 최고!(겨울철엔 외투 냄새빼기 최고)'], ['ㅋㅋㅋ아 사용하구 계시는 분들이 많구나~'], ['넹넹!! 저 지금 본가에서 스타일러 사용중인데 진짜 좋아요!!!!아침에 씻으러가기전에 스타일러에 옷 돌려놓구 샤워하고 나와서 다 준비하고 옷 입으면 얼마나 따뜻~하고 좋은데요!!거기에 위생살균 기능도 있어서 요즘같이 미세먼지와 코로나 바이러스가 옷에 묻으면 제 월급통장처럼 탈탈탈 털어준답니다>_<제 신혼집 1순위 가전템이에요!!'], ['1순위까지.. 아 저두 걍 살까봐요ㅋㅋㅋ'], ['저두요..ㅋㅋ 저 진짜 ... 딱! 필요한것만 하자 하고 그중 쓸데없는것중 고르라면 전 공청보다 스타일러 사고싶어요ㅠㅠ!!'], ['ㅋㅋㅋ그쵸 딱 필요한것만 사려구 했는데 자꾸 추가추가가 되는..'], ['신혼집에 스타일러 사서 몇번 사용했는데좋아요 ㅎㅎㅎ미세먼지잇는날 입엇던 외투 바로 돌리고비오는날 비 맞아서 축축해진 옷도 돌리고 아주좋아여'], ['그러게요 있으면 항상 옷은 뽀송하게 입을 수 있겠네여ㅋㅋ'], ['애기있으면 더 잘 사용하게 될 것 같긴해요~ 인형도 샬균하구요~'], ['스타일러 너무 괜찮은거 같아용!! 미세먼지나 탈취(?)에도 효과 좋더라구요'], ['추천이 훨씬 많네여ㅋㅋㅋ'], ['저는 안해여!'], ['아 그러시구나~'], ['전 입주하는 집 옵션으로 있어요! 본가에도 스타일러 있는데 없었어도 살 것 같아요 ㅎㅎ'], ['우왕 옵션으로 있어요???좋네요!'], ['엄마집에 살 때는 안해주길래 독립하는 저는 사려고요!'], ['ㅋㅋㅋㅋ독립했으니깐 하고픈대로해요 우리ㅋㅋㅋ'], ['저희는 아마 사지 않을까 싶습니당! 예랑이가 꼭 사고싶다고..ㅋㅋㅋㅋㅋ'], ['구매하시는 분들이 훨씬 많은 것 같아요ㅋㅋㅋ'], ['잘 안 쓰는 사람도 많다더라구요. 특히 정장 잘 입는 직업이 아니면 활용도가 떨어지는거 같아요세탁이 되는 것도 아니구, 결국 세탁은 따로 맡겨야하는거구요스팀 다리미도 귀찮아서 잘 안쓰는 저라...ㅋㅋ 저는 스킵하려구요!']]",2022.03.29. 14:33
LG스타일러렌탈 외투는 이제 빨래 없이도 계속 입어요!,"겨울철에 자주 입게 되는 롱코트와 패딩이제는 겨울을 서서히 벗어나면서 날이따뜻해질 시기지만 언제든 사계절 내내어느 외투든, 어떤 의류 옷감이든 간에관리 해주는 의류관리기가 있으면 좋죠.​오늘은 이처럼 사계절 내내 의류를 전문관리를 돕는, LG스타일러렌탈을 진행하신고객님의 후기를 함께 보도록 하겠습니다.제품 모델명은 S5GOC LG트롬 오브제컬렉션5벌형 스타일러 모델로, LG 스타일러 구매를고민 중이신 분들께 도움이 되길 바랍니다 :)​[S5GOC] 모델 렌탈 진행하신고O민 고객님의 후기입니다.","[['좋더라고요 잘보고갑니다'], ['갖고싶넹'], ['잘 보고가요!'], ['사용해보고싶었어요!']]",2022.01.26. 12:45
샤 스커트 주름 구김(스타일러 사용후),오늘 받은 새 스커트인데 스타일러 살균 모드를 돌리고 보니 이렇게 가로줄이 엄청 생겼습니다 ㅠㅠ헌 옷 같이 되어버렸네요 ㅠㅠ스팀다리미질 해도 도저히 없어지지 않아요 ㅠㅠ세탁소에 맡기면 없어질까요? ㅠㅠ,"[['바닥에 놓고 다리는 스팀다리미로 다려야 주름이 펴질수 있습니다. 세탁소에 맡기면 회복될수 있을 것 같습니다.'], ['그것도 시도는 해봤는데 너무 잠깐이었을까요? 바닥에 놓고 다리는 스팀다리미로 스팀내면서 했는데 그대로였거든요 ㅠㅠ'], ['그 방법외에는 방법이 없으며, 스팀양을 많이 주면서 힘을 주어 최대한 꼼꼼하게 다려줘야 합니다.'], ['스타일러에는 긴옷은 넣으면 안됩니다밑에서 뜨거운 김이 올라오기 때문에 긴옷을넣어면 형태변화가 생깁니다특히 바바리코트는 절대안됩니다들뜸발생']]",2022.04.27. 00:10
스타일러 만족하시나요?,처음 사용해봤는데..사용후에 뽀송한 느낌이 아니예요.원래 그러한가요?잘못 썼나🤣🤣​,"[['겨울패딩이나 코트빼곤 잘안하게되더라구여. 여름엔 그냥 방치중여🤣  셔츠입는사람도없구해서여'], ['겨울옷엔 아주 유용할것같아요~증맬'], ['저도 스타일러 구입 전이라서 효과가 너무 궁금했는데요~ 효과가가 많이 없나봐요?'], ['제가 사용법을 익히지못해서인지 ..안뽀송한 느낌이ㅠ'], ['저두 겨울엔 패딩등 매일 빨기 그러니 잘 써지던데 여름엔 옷걸이 수준이네요🤣'], ['아..겨울에 유용템인가봐요ㅎ'], ['여름빼고다잘써요ㅋㅋ뽀송한거는겨울패딩이나 니트류가뽀송해지는거같아요ㅎ'], ['아..여름엔 덜 유용한가보네요..😅'], ['금방 꺼내면 뽀송하진 않아요 물이용 하니까요\n문열고 조금 두면 뽀송~\n'], ['아하~~문을 좀 열어두는게 뽀인트였네요'], ['여름엔 건조기능 많이 써요.그럼 더 뽀송 옷 줄어들 걱정도 없어요'], ['아..건조기능을 잘썼어야나봐요...']]",2022.07.10. 09:07
스타일러형님 아직까지 왁스 기운이 있네요,안산 세차때 왁스 먹인게 아직까지 살아있네요 그때 세차하고 한번안했거든요 ㅎㅎ  비오는날 처음 세워놔서 그런건지 ㅋㅋ,"[[''], ['보라매님도 아직 살아있네요'], ['전 요즘 자주 먹여요 ㅋ'], ['더우신데 힘드셨겠어요'], ['비올때 타면 빗방울이 날라 다닙니다. 사진에 저 길들 방울이 뭉쳐 날라다닌 자국 ㅋㅋ그맛에 먹이는거죠 ㅋ'], ['맞아요 비올때 기분이 좋긴해요 ㅎㅎ'], ['물왁스도 3개월이상갑니다. ^^요즘 왁스가 아주 좋은듯합니다.... 옛날에 고체왁스질 해놔봐야.... 비 두번 맞으면 도로아미타불되던...그런 시절이 아니죠.. ^^'], ['네 그런가 봐요 스타일러형님이 좋은 왁스라고 했거든요 좋은것같아요'], ['이맛에 왁스 먹이죠~'], ['맞아요 비오는날이.최고긴해요\n'], ['집사람차도 그려 ㅋㅋ 비와도 안더러워져 ㅎㅎ'], ['그러니까요  유지가 오래되네요 ㅎㅎ']]",2022.07.23. 21:54
세종본점에서 스타일러. 올레드tv 구입했어요.,스타일러 보러 왔다가 올레드tv에 시선이~~~직원분의 입담... 티비의 화질과 기능...에 구입했어요.유선도 없는 집인데 앞으로 유선도 달아야겠네요.김철수매니져님 감사드립니다 기분좋게 구매하고가네요,[],2022.01.23. 16:09
엘지 스타일러 설치도 어려운 거였습니다 ㅠㅠ,제방에는 저렴한 에어드레서 놓고 부모님 방에는 백화점에서 비싼 스타일러를 사드렸습니다 가전이 약간 뒤로 눕는 느낌으로 설치는 한다고 하나,"[['엥? 저건 너무 누운거 아닌가요~\n다시 안 해주시나요?'], ['결국 처음 기사님 다시 또 오셔서 하고 가셨습니다'], ['냉장고처럼 뒤로 기대게 하나 보네요... 저는 이번에 가구장을 새로 짜면서 아에 문을 달려고 합니다'], ['냉장고도 원래 기울었다고 하시길래 이번 오브제는 직각이라고 말씀드리니 오브제 냉장고는 원래 직각이라 하시네요'], ['전 저만큼 안기울이던데요ㅜ'], ['저도 이해가 안갑니다 ㅠㅠ'], ['엥 스타일러는 평형이 중요하다고 한참 맞추셨는데 저도 안기울였어요ㅡㅡ\n아 이번에 새로 붙박이장짜서 매립하기로 했는데 저도 잘봐야겠네요'], ['매의 눈이 인테리어 뿐 아니고 가전 설치에도 필요한걸 이제 알았습니다 ㅠㅠ'], ['이거 평형 잘 맞춰야 소음 발생안한다고 되게 신경쓰고 가주셨는데.. 왜그러셨을까요ㅠ'], ['다시 맞춰주고 가셨는데 소음이 엄청 심해요 ㄷ ㄷ 털털털 거려요'], ['저거는... 너무했네요.ㅠㅠ 앞에 물받이 있고 그래서 기울게 한거 같은데 너무 안이쁘게 놓으셨네유..다시 설치하시길 잘한거 같아여'], ['너무 털털 거려서 다시 오실일이 또 있을까 겁나요 ㅠㅠ'], ['ㅠㅠㅠ저정도는아닌거같아요'], ['셀인에 어떤분은 칼각으로 이쁘게 넣으신걸 봐서 ㅠㅠㅠㅠ'], ['이런 좀 그렇습니다...'], ['슬펐습니다 ㅠㅠ'], ['저건 진짜 말이 안되는데 저희건 똑바로 서있어요~'], ['너무 당당하게 이게 정상입니다 이러는데 할말하않…'], ['오잉... 저흰 그냥 직각으로 세워주고 가셨는데 ㅠㅠ'], ['셀인에서 봐왔는데도 씨가 안 먹혔…'], ['저도 스타일러인데….ㅇㅅㅇ 저렇게 기울지않았는데욤…내부에 습기도 차는거라 기사님이 다시 봐주셔야하지 않을까요ㅜ'], ['처음 분이 다시 와서 거의 직각적인 느낌으로 설치해주고 가셨어요 하지만 직각은 아님'], ['저 오브제 스타일러인데요.. 저흰 그냥 거실에 두고 사용했거든요.. 기우뚱 이런거 없이 수평맞춰서 설치해주시던데.. 빌트인처럼 안 넣어서 그런건지는 모르겠어요..쫌 기우뚱하긴하네요..'], ['같은 옷장 옆 삼성 에어드레서는 칼각이라 더 대조가 되어보여요 ㅠㅠ'], ['이번에 설치하게되면 한번 봐야겠네용'], ['설치도 꼭 신경 쓰셔야합니다!']]",2022.03.08. 09:53
LG현풍점과 함께하는 🏃LG 스타일러를 잡아라~!!!🏃,"안녕하세요LG베스트샵현풍점입니다.​비가 오는 화요일이네요내일까지 비소식이 있고,아침저녁으로 많이 쌀쌀해진것 같아요 🍁​LG BEST SHOP 현풍점에서는경품추첨행사를 진행합니다❤️​",[],2022.08.30. 17:05
엘지 스타일러 5벌짜리 판매,19년 4월에 구입했습니다봄 겨울에 가끔씩 써서 상태 좋아요5벌 들어가는 제품이고 앞에 거울도 상태 좋아요겨울에 빨기힘든 코트나 패딩 관리에 줗아요목동 50만원이에요​9/6 오전열시쯤 일층까지 내려드릴수 있고펑방지금 20만원 있습니다약속 지켜주실분이 구입해주세요,"[['품번이 뭐예요'], ['벽쪽에 있어서 사진을 못찍겟네요 19년 미러달린 제품은 이거 하나뿐일거에요 ~'], ['구입당시 200정도 주고 산거같아요']]",2022.08.31. 09:27
스타일러,"사용 2번한 깨끗한 제품입니다.머리를 자르게 되면서 사용을 못 했네요~~필요하신분 잘 활용하실꺼에요!!15,000원에 올려봅니다.",[],2022.08.23. 10:37
LG스타일러렌탈 오브제 컬렉션 스타일러 사용후기,위드코로나 체제로 변경하게 된 이후로는재택에서 벗어나 사무실로 정상 출근을하는 등 다시금 코로나 이전의 정상생활로돌아가려고 하는 움직임이 보이죠. 이 탓에많은 분들이 밖으로 외출하는 빈도가 늘어그만큼 접촉 빈도 역시 잦아지고 있습니다.​오늘은 이처럼 밖으로의 외출로 옷에 묻어나오는 바이러스와 유해균에 대한 걱정에LG스타일러렌탈을 진행해 주신 고객님의후기를 함께 보겠습니다! 제품 모델명은S5GOC LG트롬 오브제컬렉션 스타일러5벌형 모델입니다. 스타일러 구매에 대해고민 중이신 분들께 도움이 되길 바랍니다.​[S5GOC] 모델 렌탈 진행하신장O주 고객님의 후기입니다.,"[['잘보고갑니다'], ['잘보고가요'], ['잘 보고가요!']]",2022.01.05. 12:20
스타일러 쓰시는분들 계신가용?,스타일러를 사려는데​유툽보니 삼성 에어드레서랑 스타일러 비교하는 방송들이 많더라구요~~​뭐 방식도 다르고 장단점들도 다르고요​혹시 쓰시고계시는분들 있으시면 장단점들좀 알려주세용~~~~​,"[['스타일러 잘 쓰시는 분들은 엄청 강추하시더라구용!!'], ['한번쓰는분들은 없이는 못산다하더라구용...유툽으로 꼼꼼히 비교해보세용!'], ['저희요~ 젤 큰 용량으로 사세요~ 근데 저흰 코시국이라 정장이나 코트입고 나갈일이 없어서 그런지 잘 안쓰는데 직장생활하시는분은 잘 쓰신대요~ 넘 좋다고... 저흰 사서 딱한번 신랑 정장 넣고 돌려봤습니당 ㅋㅋ'], ['저도 사서 한번도 아직 안써본ㅋㅋㅋ 저녁 모임이 없어서 쓸일이 없었네용^^ 제 예전 가전후기에 두개 비교해봤던것 같은데 혹시 도움이 될지 모르겠네용ㅋ'], ['오 스타일러 저도 생긱은많이했는데 집공간때문에 이사가서 사야할거같아요ㅜㅜ언젠가는..'], ['저는 딱히 쓰진않는데 잘쓰시는분들은 디게 유용하게쓰시더라구요! 뭉규님 말씀처럼 후기영상 꼼꼼히 찾아보셔용!'], ['스타일러 쓰는사람는 엄청 잘쓴다던데... 저희는 살지말지 고민되네여..'], ['저도 집공간때문에 안샀는데 이사가면 무조건 사려구요. ㅋㅋㅋㅋ'], ['저는 안살꺼같아용 둘다 ㅜㅜ!'], ['전 사려구요 ㅎ']]",2022.04.10. 12:07
