,id,date,dateYear,dateMonth,dateDay,rating,userName,content
615,616,20210207,2021,02,07,1,이혜정,업데이트전에는 잘 사용했는데 일부러 사용 못하도록 개발해서 만든건가요 공기청정기 연결이 안된다고 뜨네요 처음엔 업데이트 되어 다시 해야하나 생각했는데 사용할때마다 연결초기작업을 해줘야하나 별한개도아깝네요
616,617,20190125,2019,01,25,4,Google 사용자,"공기청정기 사용자입니다 편리하게 조작 및 모니터링 되니 좋네요! 다만, 조금 아쉽다면 날씨 어플들 처럼 위젯으로도 모니터링 항목(실내공기질, 운전모드등)을 어플을 동작시키지 않더라도 볼 수 있게 부탁드립니다"
617,618,20200220,2020,02,20,4,Google 사용자,저같은경우에 다운되는 현상이 있어서 공유기 리셋하고 어플 다시 설치해서 쓰고있습니다 전자제품 대부분이 엘지라 편하긴합니다 다만 세탁기 건조기 전원켜는부분이 아쉽고 어플이 완성적이지않아 불안요소가 많지만 계속 업뎃하면서 관리만 잘된다면 나름편리해서 별4개입니다
618,619,20211105,2021,11,05,3,DS J,어플에서 모바일화면공유가 한번씩 안되던데요. 와이파이로 연결했다가 유선으로 다시하면 아예 화면공유가 안됩니다 매번 티비 초기화해서 사용하고 있어요. 다른 방법없나요
619,620,20190723,2019,07,23,1,Google 사용자,앱이 뭐 이렇게 불안정하고 느리나요..? 잘 쓰고 있다가 업데이트나 점검하면 꼭 연결 끊기고 재연결도 안되고 에어컨 와이파이 설정할때마다 안되고;; 이럴거면 제품에 씽큐마크는 왜 박아놓으시는건가요..?
620,621,20220501,2022,05,01,4,김차영,이용동의 화면에서 아무것도 안눌러져요 맨날 뜰때마다 삭제하고 다시깔아요ㅡㅡ
621,622,20220312,2022,03,12,1,hyun lee,이 앱 가짜앱으로 의심됨. 로그인 안되고 계속 암호 수정하게 만듬.
622,623,20201223,2020,12,23,1,민승홍,앱이종료되어 있는 상태에서도 WIFI를 켜지 않았는데 계속 WIFI가 켜지고 있습니다. 또한 핫스팟 설정 시 계속 끈어지는 현상이 있어서 앱 삭제 했습니다. 조속한 해결 바랍니다.
623,624,20190715,2019,07,15,3,Google 사용자,제발 소프트웨어 업데이트 중 문제 해결 좀 어플도 최신버젼이고 아이폰에서도 해봤고 안드로이드에서도 해봤고 에어컨 콘센트 뽑고 5분 후 다시 연결도 해봤고 네트워크 초기화도 해봤고 와이파이 공유기는 고장안났고 어플에서 에어컨 삭제 후 다시 연결해봤는데 등록까지 다 하고 나서 소프트웨어 업데이트 중에서 넘어가질 않음 의류건조기도 마찬가지 미니워시 드럼세탁기 TV 냉장고 공기청정기 벽결이 에어컨은 다 연결되고 제대로 작동하는데 에어컨이랑 의류건조기만 안됌
624,625,20220424,2022,04,24,1,Google 사용자,연결이 왜이런가요.....코드제로 연결 안되서 한시간동안하다 포기하고 갑니다....
625,626,20220526,2022,05,26,1,호에에엥,이게 대기업에서 만든 어플이맞나 ㅋㅋ진짜 하루종일 로딩만하고자빠졌네 ㅋㅋ
626,627,20220524,2022,05,24,1,수억이면집사,메일인증 주소를 잘못넣었는데 수정을 못해서 인증을 못받습니다.
627,628,20201027,2020,10,27,4,So Yeon Lee,설정해도 수시로 연결 끊김이 생기고 기계에서 원격 눌러야 원격 가능해서 원격의 의미는 다운로드코스 사용시만 이용하게 되네요. 작업 끝남을 알림은 좋구요 에어컨 밖에서 켤수있어 좋아요 그외 제품은 끝남 정도와 냉장고는 일일이 구매제품날짜 유효기간 눌러야해서 잘 안쓰게 되네요.
628,629,20210802,2021,08,02,4,김수진,이번에 엘지 가전 싹 들이면서 앱으로 확인할 수 있고 제어할 수 있어서 너무 좋아요. 한가지 아쉬운점은 벽걸이 에어컨 에너지 모니터링이에요. 스탠드나 이동식 에어컨은 에너지 모니터링 나오는데.. 벽걸이만 없어서 아쉬워요.
629,630,20190723,2019,07,23,1,Google 사용자,업데이트후에 서버연결안된다고해요 두시간째 네트워크 재설정부터 앱지우고 다시 설치하고.. 제품등록삭제후 재설치했는데도 연결안되네요.. 속터져요.. ㅠ 안정화시켰다는데 뭘 안정화시킨건가요?!!
630,631,20191124,2019,11,24,4,Google 사용자,유용하게 잘 쓰고 있습니다. 다만 퓨리케어360 28평형을 쓰고 있는데 필터관리에서는 2년이 지났는데도 계속 필터수명이 40프로 이상 남아있네요 ^^;;; 청소를 주기적으로 잘해줘서 그런지는 뫄르겠지만 그부분 빼고는 동작다 잘되는 듯해서 유용합니다.
631,632,20190724,2019,07,24,1,Google 사용자,잘 사용하고 있었는데 요즘 왜이러죠? 어플 제대로 실행되지도 않고 연결도안되고 겁나 느리고.ㅡㅡ 진짜 날도 더운데 이딴거까지 짜증나게하네 빨리 예전처럼 복구 좀 해줘요!!!!!! 뭘 새롭게 바꾼다고. 일 마무리도 못하면서. 걍 그전 처럼 똑같이 내버려둬여.별 한개도 아깝.
632,633,20220621,2022,06,21,1,홀릭,에어컨 네트워크 비번입력 후 연결하기 누르면 빈화면 뜨고 먹통........ 노답이네........헬......지..... 네트워크 연결 화면은 왜 네비영역이 여러개가 나오는거죠.............
633,634,20220512,2022,05,12,1,Sandal lee,무슨 이용동의 약관을 2주에 한번씩 합니까? 그리고 진정성 없는 매크로 답변도 제발 달지 말아줬으면 좋겠네요
634,635,20220114,2022,01,14,4,Jinjin Chef,스마트 리모컨이 고장나서 고민하던 중 어플 받고 리모컨 대용으로 사용중입니다. 약간 반응 속도가 느리긴 하지만 리모컨이 없는 상황에서 사용할 수 있는 최고의 대안 입니다.
635,636,20200921,2020,09,21,1,Kingdom Little,"업데이트 하면 다시 설정해야하고 그전엔 외부온도도 알려줬는데 그것도 없고, 터치하는곳이 작아져서..그전에도 나쁘지않았는데. 단순 디자인만 뭐하러 바꿔서 관리되지도않고. 업데이트후 아예 먹통"
636,637,20200529,2020,05,29,3,Jackie Hwang,처음에 다운받고 TV와 연결을바로해서 잘썻습니다 근데 좀있다가 폰에서 연결이끊겨서 다시하려고해봐도 안되서 제품제거도하고 다시 제품을연결하려했지만 온데간데 뜨지를않아서 어플도 지웠다가 다시깔고 연결을해보려해도 TV의 이름도안뜨고 연결할방법이없네요..
637,638,20220715,2022,07,15,1,코른자,무슨 펫 에어컨 켜주라고 하루에 몇번을 푸쉬를 보내냐. 집에 에어컨 6대인데 알람이 6개씩 온다 장난하냐 진짜 알람 끄는것도 없네 ㅋㅋㅋㅋㅋㅋ 대단하다
638,639,20201020,2020,10,20,1,HAWON LEE,일단 어플 자체는 나쁘지 않지만 iot관점에서 쓰레기.같은 어플 같습니다. 이렇게 모든기기 연결해놓앗으면 연계 기능이 있어야 하는데 그냥 원격 리모컨 기능 뿐.... 제발 다음 업데이트때는 홈 iot 기능도 개발을 해주시길.....
639,640,20220601,2022,06,01,2,ᄒ,뭐 하나 들어가서 보려고하면 로딩이 너무 안돼요
640,641,20201026,2020,10,26,1,joori ma,집에 와이파이 설치 안하고 무제한 모바일데이터만 이용하는데... 와이파이가 아니면 아예 연결이 안되네요. 최신제품 샀는데 다운로드코스는 아예 이용도 못해 보네요.
641,642,20200810,2020,08,10,3,김현화,트롬세탁기 사용중입니다 원격이 필요한것은ㅜ 문제가 생길시 급히 종료함도 있겠지만 빨래넣어놓고 외출했다가 들어오는길에 시간맞춰서 작동이 된다면 너무좋겠는데 끄기는되도 켜기가안되네요.... 그러면.....굳이 뭔소용인지...
642,643,20210701,2021,07,01,2,둠칫둠,에어컨의 에너지모니터링 메뉴에 들어가면 그래프단위에 문제가 있는데요. 항상 25kw로 고정이 되어 나오니 시간별로 사용량을 보기에 단위가 너무 커서 사용량이 안보입니다
643,644,20190412,2019,04,12,1,Google 사용자,"밑에 대다수의 리뷰의견에 세탁기,건조기 원격 전원온오프 안되는것 불편사항 말씀드립니다. 답변해주신거보면 아이나 반려동물때문에 제한한다고하셨는데 이게말이안되는게 원격이든 직접조작이든간에 코스작동을 위해서는 세탁기,건조기도어가 기본적으로 닫혀있어야합니다. 그리고 작동중에는 도어락이 걸리는걸로 압니다. 도어열려있으면 코스작동시켜도 당연히 안돌아가겠죠? 그럼 사용자는 원격온오프작동하기위해서 외출전 당연히 도어를닫어놓고 외출할것입니다. 그래야 코스작동이 될테니까요. 도어가 열린상황이라면 원격온오프는 되겠지만 코스작동은 할수없다이말입니다. 이런상황에서 반려동물이 들어간다하더라도 코스작동은 불가인데 왜 반려동물 핑계대시는지 이해할수없습니다. 반드시 답변바랍니다. 그리고 원격온오프 및 코스작동가능하게 펌업 해주세요"
644,645,20200603,2020,06,03,3,심건욱,업데이트 이후 에어컨이 연동이 안됩니다. 에어컨 구매한지 2주정도 지났는데 그동안 폰으로 연동해서 잘썻는데 집사람이랑 둘다 업데이트 이후에 연결이 끊어졌다하고 제거하고 다시 등록하려는데 첫번째 와이파이 연동하는부분에서 안넘어 갑니다..
645,646,20201102,2020,11,02,1,주허리케인,앱 바꼈길래 사용해보니 등록해놓은건 다 날라가고 네트워크는 nb오류?로 제품 등록도 안되네요. 이전 버전도 앱인식 잘 안되서 짜증났는데 바뀐건 더하니까 그냥 앱없이 기본설정으로 돌립니다. 업데이트 좀 제대로 하시길... 요즘 lg가전 자체가 돈 아깝네요
646,647,20190726,2019,07,26,1,Google 사용자,잦은 서버 다운. 느린 연결. 작년까지는 문제없었는데 올해는 심각할정도로 자주 이상해지고 기기문제인가 하고 회선부터 다 점검하고 리셋해도 안되서 하루 자고나면 느리게 되다가 또 죽음.. 집에 다른 회사 제품은 아무런 문제없이 잘 되는데 제일 비싼 물건들이 제일 안되는것 같음
647,648,20200415,2020,04,15,1,Google 사용자,삼성앱에 비해서 네트웍 지원이 약하네요. 특정 와이파이에 접속하지 않으면 연결이 안됩니다. 스마트팅스는 집밖에서도 연결되는데 건조기라서 그런건지? 접속하기 위해서는 매번 미리 건조기에서 연결설정해야 되구요.
648,649,20200401,2020,04,01,5,Google 사용자,"TV, 에어컨, 냉장고, 전기레인지, 세탁기, 건조기 잘 연결됩니다. 핸드폰부터 모든 가전을 엘지를 쓰고 있는데 항상 느끼는 점은 개선과 뒷심 부족을 항상 느낍니다. 어려운 것은 알지만 조금의 노력으로 더 많은 사람들이 엘지에 환호하길 바랍니다."
649,650,20200719,2020,07,19,4,짱호,엘지 에어컨 유저인데 에너지 모니터링 기능에 일단위 그래프 단위를 2~3kw로 좀 낮춰주면 좋을것 같습니다 주단위와 같은 10kw 크기라 그래프 변별력이 없네요 그리고 동작/버튼음 음소거 기능이 있으면 더 좋겠습니다 다른건 다 좋습니다
650,651,20200921,2020,09,21,1,화산중학생,"1년 넘게 잘쓰고 있었는데 최근 업댓되면서 개인인증기능이 추가되었습니다. 문제는 제 휴대폰이 법인인데 법인이 개인인증을 받으려면 법인인감, 사업자사본, 등기부등본 등등 6~7가지 서류를 가지고 통신사에 방문을 해야 한다고하네요ㅠ 평일하루시간을 소비해야하는데 앱하나 쓰자고 그런엄청난? 수고를 해야하는지.. LG개발자 답변은 해당통신사 요구사항이라 어쩔수없다는 무책임한 답변뿐인데 그동안 잘쓰던앱을 업데이트하며 이런 중요한 사항이 변경되었는데 사전공지도없었고 그로인해서 제가 제품을 구매한 주요 이유인 원격기능을 지금은 사용을 못하고있는데 정말 답답하네요.. 그간 제품을 쓰면서도 여러가지 문제가 있었는데 그래서 사람들이 말하는 만년2등기업이려니 하고 참고 썼는데 이번상황겪으며 도저히 화가나서 참을수가 없네요"
651,652,20201120,2020,11,20,1,mal9294,에어컨은 연결되는데 tv는 연결이 안됩니다. 반쪽짜리 리모컨이네요. 이전에 사용하던 tv리모컨 어플도 업데이트되면서 잘되다가 안됩니다.
652,653,20201208,2020,12,08,1,Jang Suwang,"메인 화면, 상세 화면 진입할 때 마다 엄청 느려서 사용을 안하게 됩니다. 또한 사용자 경험에 대한 기본이 안되어있네요. 어떻게 스마트 진단으로 기계 내부 상태까지 가지고 올 수 있으면서, 모델명이랑 시리얼도 못가져와서 AS 신청할때 무거운 가전제품 다 끌어내서 뒤에 붙은 스티커보고 입력하게 만듭니까?"
653,654,20220625,2022,06,25,5,김대한,"에어컨,세탁기,건조기 다 잘 되네요.편합니다"
654,655,20200805,2020,08,05,5,C.H Park,전체적 기능은 이상없이 잘됩니다. 다만 기능들을 좀더 직관적으로 볼수있게 UI를 개선하면 좋을듯 합니다. (어차피 스크롤이 가능하니 리스트 식으로 가리는 것 없이요.)
655,656,20220118,2022,01,18,1,잼티,"문제점이 발견되어 남깁니다. 어느 때부터인가 앱이 강제 종료됩니다. 로그아웃 상태가 되고 로그인해서 로그인하면 본인인증하라고 하고 인증하면 강제종료... 안드로이드 환경이고, 캡쳐고 뭐고 그냥 강제종료예요!"
656,657,20200717,2020,07,17,4,김수연,스타일러가 아쉬워요 에어컨은 집밖에서도 조정되서 아주 유용한데 스타일러는 와이파이. 원격조정이 코스선택을 위한 기능만해서 옆에 있어야 사용되네요. 밖에서도 동작이 조정될 수 있도록 업그레이드 했으면 하고 의견드립니다~
657,658,20190723,2019,07,23,4,Google 사용자,외부에서 앱으로 에어컨을 동작할수있어 편리합니다. 아이 하교시간에 맞춰서 예약기능을 사용중인데 전원 켜지고 꺼질때 알림기능을 추가해준다면 더욱 편리 할 거 같습니다.
