Unnamed: 0,id,date,dateYear,dateMonth,dateDay,rating,userName,content,content_n,cotent_n_spell
1860,1861,20210419,2021,4,19,1,Lee KI,ㅋㅋㅋㅋㅋㅋ 웃음만 나는게 유투브나 와이파이 기준 다른 앱들도 티비렁 쉐어링 기능 다 되는데.. 이 앱에선 티비를 못찾는다.. 도대체 어떻게 개발한거냐......... 엘지야 ㅠㅠ 소프트웨어 파워 좀 키워야하지 않겠니,"['웃음', '게', '유튜브', '와이파이', '기준', '앱', '티비', '렁', '쉐어', '링', '기능', '다', '앱', '티브이', '못', '찾다', '도대체', '어떻다', '개발', '엘지', '소프트웨어', '파워', '키우다', '않다']",['웃음만 나는 게 유튜브나 와이파이 기준 다른 앱들도 티비렁 쉐어링 기능 다 되는데 이 앱에선 티브이를 못 찾는다 도대체 어떻게 개발한 거냐 엘지야 소프트웨어 파워 좀 키워야 하지 않겠니']
1861,1862,20190720,2019,7,20,1,Google 사용자,소프트웨어업데이트 되고나서 연결되었던 제품의 와이파이가 끊어졌고 등록을해도 제품관리에는 있으나 메인창에서는 아이템에 뜨지 않네요,"['소프트웨어', '업데이트', '나서다', '연결', '되어다', '제품', '와이파이', '끊어지다', '등록', '해도', '제품', '관리', '메인', '창', '아이템', '뜨다', '않다']",['소프트웨어 업데이트되고 나서 연결되었던 제품의 와이파이가 끊어졌고 등록을 해도 제품 관리에는 있으나 메인 창에서는 아이템에 뜨지 않네요']
1862,1863,20201007,2020,10,7,1,김소영,업뎃이후 푸쉬알림이 안되는건 왜죠? 아...진짜 좀 어캐된게 업뎃할때마다 점점더 불편해져요,"['업데이트', '이후', '푸시', '알림', '진짜', '어떻다', '게', '업데이트', '점점', '더', '불편하다']",['업데이트 이후 푸시 알림이 안되는 건 왜죠 아 진짜 좀 어떻게 된 게 업데이트할 때마다 점점 더 불편해져요']
1863,1864,20200208,2020,2,8,5,Google 사용자,점점 나아지고 있는 lg모습에 5점을.. 휴대폰 thinq좀 살려주세요.. 테블릿도.. gpad3는 17년 이후로 보안업뎃도안되네요..,"['점점', '나아지다', 'lg', '모습', '점', '휴대폰', 'thinq', '살리다', '태블릿', 'gpad', '늘다', '이후', '보안', '업데이트']","['점점 나아지고 있는 lg 모습에 점을 휴대폰 thinq 좀 살려주세요', '태블릿도 gpad는 년 이후로 보안 업데이트도 안 되네요']"
1864,1865,20191125,2019,11,25,5,Google 사용자,"공기정청기 메뉴에 요일별로 스케줄을 정해서, 특정시간에 꺼지고, 켜지게 하는것을 등록해서 계속하서 스케줄대로 작동되게 하면 좋을것 같습니다.","['공기', '정청', '기', '메뉴', '일별', '스케줄', '정해', '특정', '꺼지다', '켜다', '등록', '계속', '하서', '스케줄', '작동', '되게', '좋다']",['공기 정청 기 메뉴에 요일별로 스케줄을 정해서 특정 시간에 꺼지고 켜지게 하는 것을 등록해서 계속 하서 스케줄대로 작동되게 하면 좋을 것 같습니다']
1865,1866,20200205,2020,2,5,5,Google 사용자,앱에서도 엘지 가전제품 조작이 가능해서 편합니다 특히 여름에 집 도착할 시간에 맞춰 미리 에어컨을 켜둘 때 너무 유용합니다,"['앱', '엘지', '가전제품', '조작', '가능하다', '편하다', '특히', '여름', '집', '도착', '맞추다', '미리', '에어컨', '켜둘', '너무', '유용하다']","['앱에서도 엘지 가전제품 조작이 가능해서 편합니다', '특히 여름에 집 도착할 시간에 맞춰 미리 에어컨을 켜둘 때 너무 유용합니다']"
1866,1867,20200324,2020,3,24,1,Google 사용자,건조기연결하여 사용중인데 완료되어도 알람음이 안울려요 왜이런거죠.. 앱 환경설정엔 당연히 알람 울리도록 모두on해놓은 상태에요,"['건조기', '연결하다', '사용', '중', '완료', '되어다', '알림', '음', '울리다', '이렇다', '앱', '환경설정', '당연하다', '알람', '울리다', 'on', '상태']","['건조기 연결하여 사용 중인데 완료되어도 알림음이 안 울려요', '왜 이런 거죠', '앱 환경설정엔 당연히 알람 울리도록 모두 on 해놓은 상태에요']"
1867,1868,20181122,2018,11,22,3,Google 사용자,잘되다가 갑자기 안되요 로그인하라고 뜨는데 확인버튼 눌러도 로그인화면으로 이동이 안됩니다,"['자다', '갑자기', '돼다', '로그인', '뜨다', '확인', '버튼', '누르다', '로그인', '화면', '이동']",['잘 되다가 갑자기 안돼요 로그인하라고 뜨는데 확인 버튼 눌러도 로그인 화면으로 이동이 안됩니다']
1868,1869,20200729,2020,7,29,4,JOYF,앱 좋은데요 제발 정음도 앱에서 설정되게 해주세요 이건뭐 침대에서 폰으로 에어컨키고 정음버튼 누르러 에어컨까지 걸어가고있는게 참,"['앱', '좋다', '제발', '정음', '앱', '설정', '되게', '해주다', '이건', '뭐', '침대', '폰', '에어컨', '키', '정음', '버튼', '누르다', '에어컨', '걸어가다', '게', '차다']","['앱 좋은데요 제발 정음도 앱에서 설정되게 해주세요', '이건 뭐 침대에서 폰으로 에어컨 키고 정음 버튼 누르러 에어컨까지 걸어가고 있는 게 참']"
1869,1870,20201213,2020,12,13,1,류재원,어플 느리고 스타일러 연결도 안되고.. 밑에 똑같은 불만 리뷰들이 있는데 보고 조치 안하는건지 못하는건지.. 총체적 난국이네요,"['어플', '느리다', '스타', '이르다', '연결', '밑', '똑같다', '불만', '리뷰', '보고', '조치', '건지다', '건지다', '체적', '난국']",['어플 느리고 스타일러 연결도 안 되고 밑에 똑같은 불만 리뷰들이 있는데 보고 조치 안 하는 건지 못하는 건지 총체적 난국이네요']
1870,1871,20190223,2019,2,23,5,Google 사용자,핸드폰으로 제어할수 있어서 너무 좋습니다! 끝나면 문자처럼 팝업문자가 와서 좋네요!,"['핸드폰', '제어', '너무', '좋다', '끝나다', '문자', '팝업', '문자', '오다', '좋다']","['핸드폰으로 제어할 수 있어서 너무 좋습니다', '끝나면 문자처럼 팝업 문자가 와서 좋네요']"
1871,1872,20210516,2021,5,16,2,이중구,서버로 부터 응답이 없습니다. 나중에 다시 시도해 보세요.(E1009) 라는 에러 창이 뜨면서 계속 연결이 안됩니다.,"['서버', '응답', '나중', '다시', '시도', '보다', 'E', '에러', '창', '뜨다', '계속', '연결']","['서버로부터 응답이 없습니다', '나중에 다시 시도해 보세요', 'E라는 에러 창이 뜨면서 계속 연결이 안 됩니다']"
1872,1873,20190124,2019,1,24,5,Google 사용자,냉장고 연결 안되다가 기기 와이파이에 있는 냉장고 와이파이의 설정 정보를 삭제하고 다시 등록과정을 진행하니까 잘되네요 이점 참고하셔서 등록 성공하시기 바랍니다,"['냉장고', '연결', '기기', '와이파이', '냉장고', '와이파이', '설정', '정보', '삭제', '다시', '등록', '과정', '진행', '자다', '이점', '참고', '등록', '성공하다', '바라다']","['냉장고 연결 안 되다가 기기 와이파이에 있는 냉장고 와이파이의 설정 정보를 삭제하고 다시 등록 과정을 진행하니까 잘 되네요', '이점 참고하셔서 등록 성공하시기 바랍니다']"
1873,1874,20200719,2020,7,19,5,김준섭,"생각보다 자세히, 전기소모량과 스마트진단 등 에어컨 사용할때 쓸모있음","['생각', '자세하다', '전기', '량', '스마트', '진단', '에어컨', '사용', '쓸모']",['생각보다 자세히 전기 소모량과 스마트 진단 등 에어컨 사용할 때 쓸모 있음']
1874,1875,20210517,2021,5,17,1,Booly Lee,미니워시 본체엔 에러 메세지 안 뜨는데 앱으로 자가진단하면 도어에 에러가 표시되는 이유가 뭔지?? 본체에 문제 없어서 a/s 신청안함 ㅡㅡ,"['미니', '워시', '본체', '에러', '메시지', '뜨다', '앱', '자가진단', '도어', '에러', '표시', '이유', '본체', '문제', 'as', '신청', '함']",['미니 워시 본체엔 에러 메시지 안 뜨는데 앱으로 자가진단하면 도어에 에러가 표시되는 이유가 뭔지 본체에 문제없어서 as 신청 안 함']
1875,1876,20210803,2021,8,3,5,김태성,여러가지 제품을 등록하고 사용 시험 중입니다. 스마트 진단은 건조기 고장 때 사용해서 서비스 신청 수리까지 아주 완벽하게 처리할 수 있었습니다~,"['여러', '가지', '제품', '등록', '사용', '시험', '중', '스마트', '진단', '건조기', '고장', '사용', '서비스', '신청', '수리', '아주', '완벽하다', '처리']","['여러 가지 제품을 등록하고 사용 시험 중입니다', '스마트 진단은 건조기 고장 때 사용해서 서비스 신청 수리까지 아주 완벽하게 처리할 수 있었습니다']"
1876,1877,20200812,2020,8,12,3,ming ming,워시타워 펌웨어 업데이트가 자꾸실패해서 원격을쓸수가없어요 업데이트안하고 사용할수는없나요?,"['워시', '타워', '펌웨어', '업데이트', '자꾸', '실패하다', '원격', '쓸다', '수가', '업데이트', '사용']","['워시 타워 펌웨어 업데이트가 자꾸 실패해서 원격을 쓸 수가 없어요', '업데이트 안 하고 사용할 수는 없나요']"
1877,1878,20201009,2020,10,9,1,이인휘,연결도 잘 안되고.. 원격도 아예 안되고.. 왜있는지 몰겠음.. 건조기 끝난건 나오지도 않음,"['연결', '자다', '원격', '아예', '몰다', '건조기', '끝나다', '나오다', '않다']","['연결도 잘 안되고 원격도 아예 안되고 왜 있는지 몰겠음', '건조기 끝난 건 나오지도 않음']"
1878,1879,20210323,2021,3,23,1,Sunhee Choi,집에 LG 가전만 5개인데 제대로 연결 되는게 없음. 폰은 삼성갤럭시s20 이고 와이파이기기는 kt기기에 거실에 두었는데.. 뭐 어쩌라는건지,"['집', 'LG', '가전', '개', '제대로', '연결', '게', '폰', '삼성', '갤럭시', 's', '와이파이', '기기', 'kt', '기기', '거실', '두다', '뭐', '어쩌', '건지다']","['집에 LG 가전만 개인데 제대로 연결되는 게 없음', '폰은 삼성 갤럭시 s이고 와이파이 기기는 kt 기기에 거실에 두었는데 뭐 어쩌라는 건지']"
1879,1880,20210804,2021,8,4,1,하드얼음,삼성스마트띵스보다..정말..못해요.. 와이파이도 같은 세탁실인데 삼성은 한번에 잡고.. 엘지는 못잡고 로긴도 됐다가 안됐다가... 아... 진짜.. 어플..구려요,"['삼성', '스마트', '싱스', '정말', '와이파이', '세탁실', '삼성', '잡고', '엘지', '못', '잡고', '로그인', '돼다', '돼다', '진짜', '어플', '구려']","['삼성 스마트 싱스보다 정말 못해요', '와이파이도 같은 세탁실인데 삼성은 한 번에 잡고 엘지는 못 잡고 로그인도 됐다가 안됐다가 아 진짜 어플 구려요']"
1880,1881,20200920,2020,9,20,1,mijeong ro,업데이트이후 앱이 열리질않아요 ㅜㅜ. 알림은 오는데 창은 열수가없는 .. 오류수정해주세요,"['업데이트', '이후', '앱', '열리다', '않다', '알림', '오다', '창', '열', '수가', '오류', '수정', '해주다']",['업데이트 이후 앱이 열리질 않아요 알림은 오는데 창은 열 수가 없는 오류수정해주세요']
1881,1882,20190706,2019,7,6,4,Google 사용자,한 달 월 누적 전기량도 볼 수 있고 스마트폰으로 편리하게 전원 온 오프 여러 가지 제어를 할 수 있어서 편리하네요,"['달', '누적', '전기량', '볼', '스마트폰', '편리하다', '전원', '온', '오프', '여러', '가지', '제어', '편리하다']",['한 달 월 누적 전기량도 볼 수 있고 스마트폰으로 편리하게 전원 온 오프 여러 가지 제어를 할 수 있어서 편리하네요']
1882,1883,20191209,2019,12,9,1,Google 사용자,스타일러 사용시 와이파이 비번입력 해도 비밀번호 틀리다 하는건 뭔가요? 공유기 3미터 옆이고 비번도 맞는데 뭐 어떻게 해야하는건가요?,"['스타', '이르다', '사용', '시', '와이파이', '비번', '입력', '비밀번호', '틀리다', '뭔가', '공유기', '미터', '옆', '비번', '맞다', '뭐', '어떻다', '건가']",['스타일러 사용 시 와이파이 비번 입력해도 비밀번호 틀리다 하는 건 뭔가요 공유기 미터 옆이고 비번도 맞는데 뭐 어떻게 해야 하는 건가요']
1883,1884,20210806,2021,8,6,5,홍슬기,편리함 밖에서도 기계들을 관리할수있어서 참좋음 자가진단도 좋음 에너지소비량도 볼수잏어서좋음 삶의질이달라졌뜸,"['편리하다', '밖', '기계', '관리', '차다', '좋다', '자가진단', '좋다', '에너지', '비량', '보다', '잏', '좋다', '삶', '달라지다']","['편리함 밖에서도 기계들을 관리할 수 있어서 참 좋음', '자가진단도 좋음', '에너지 소비량도 볼수잏어서좋음 삶의 질이 달라졌음']"
1884,1885,20200407,2020,4,7,1,Google 사용자,트윈워시 원격으로 된다고해서 구입했더니 전원 키는건 안되고 끄는거만되네요. 이건 스마트원격이 아니죠 요즘 시대에 핸드폰 하나로 컴퓨터도 켜고 끄고 파일 주고 받고 하는데 삼성보다 스마트원격이 뒤쳐지네요 삼성은 해드폰 빅스비 하나로 세탁기 건조기 에어컨 냉장고 키고끄고 다 원격으로 가능하던데 그리고 건조기랑 세탁기를 누가 방에두고 쓴다고 세탁실에 두고쓰고 어린아이도 못들어가는데 쯧쯧,"['트윈', '워시', '원격', '구입', '전원', '키', '끄다', '거만', '이건', '스마트', '원격', '아니다', '요즘', '시대', '핸드폰', '하나로', '컴퓨터', '켜다', '끄다', '파일', '주고받다', '삼성', '스마트', '원격', '뒤', '처지다', '삼성', '헤드폰', '빅스', '비', '하나로', '세탁기', '건조기', '에어컨', '냉장고', '키', '끄다', '다', '원격', '가능하다', '건조기', '세탁기', '누가', '방', '두다', '쓴다', '세탁실', '두다', '쓰다', '어리다', '못', '들어가다', '쯧쯧']","['트윈 워시 원격으로 된다고 해서 구입했더니 전원 키는 건 안되고 끄는 거만 되네요', '이건 스마트 원격이 아니죠', '요즘 시대에 핸드폰 하나로 컴퓨터도 켜고 끄고 파일 주고받고 하는데 삼성보다 스마트 원격이 뒤처지네요 삼성은 헤드폰 빅스비 하나로 세탁기 건조기 에어컨 냉장고 키고 끄고 다 원격으로 가능하던데', '그리고 건조기랑 세탁기를 누가 방에 두고 쓴다고 세탁실에 두고 쓰고 어린아이도 못 들어가는데 쯧쯧']"
